seed,episode,reward_1458,reward_2259,reward_2821,clicks_1458,clicks_2259,clicks_2821,cost_1458,cost_2259,cost_2821
1,86,352.00485277175903,1479.0023829955608,837.0059556979686,357,1484,842,999.0277,999.51843,998.8027
1,87,335.00435223197564,1468.002882921137,835.0059556784108,340,1473,840,999.1277,999.41846,998.8027
1,88,323.00098348688334,1491.0028831460513,818.0059555121697,328,1496,823,999.8014,999.41846,998.8027
1,89,357.01180028915405,1478.0023829857819,851.005955834873,362,1483,856,997.63824,999.51843,998.8027
1,90,354.0125896334648,1465.0028828918003,844.0059557664208,359,1470,849,997.48035,999.41846,998.8027
1,91,338.0087207756005,1494.002883175388,843.0059557566419,343,1499,848,998.254,999.41846,998.8027
1,92,320.0156676075421,1466.0028829015791,812.0038764663041,325,1471,817,996.86456,999.41846,999.21844
1,93,338.01874709129333,1469.0028829309158,816.0064554661512,343,1474,821,996.2488,999.41846,998.70264
1,94,349.0156684718095,1470.0028829406947,856.0059558837675,354,1475,861,996.86456,999.41846,998.8027
1,95,343.01258930563927,1462.0028828624636,858.0059559033252,348,1467,863,997.48035,999.41846,998.8027
1,96,342.0187472105026,1448.0028827255592,847.0059557957575,347,1453,852,996.2488,999.41846,998.8027
1,97,348.00485265254974,1469.0028829309158,839.0059557175264,353,1474,844,999.0277,999.41846,998.8027
1,98,356.0048528909683,1473.0028829700314,862.0064559425227,361,1478,867,999.0277,999.41846,998.7027
1,99,342.0125893158838,1474.0028829798102,832.0059556490742,347,1479,837,997.48035,999.41846,998.8027
1,100,346.0187473297119,1486.0028830971569,850.0059558250941,351,1491,855,996.2488,999.41846,998.8027
