episode,seed,steps,total_clicks,total_wins,total_cost,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476
56,1,125000,1089,10193,247216.38671875,206,1956,49270.67578125,98.54135131835938,51.41377639770508,0.9268242120742798,0.6576101779937744,212,1886,48894.5,97.78903198242188,7.992499828338623,1.0426344871520996,1.242781639099121,246,2275,49995.37109375,99.99076080322266,5.823172569274902,1.525576114654541,1.9152499437332153,197,1800,49107.2421875,98.21454620361328,36.91087341308594,2.941032886505127,0.9547021389007568,228,2276,49948.59765625,99.89723205566406,6.100658893585205,2.420884609222412,0.998046338558197
57,1,125000,829,10407,248723.390625,208,2895,49839.9921875,99.68002319335938,25.802738189697266,0.7186530232429504,0.2951755225658417,164,1609,49993.04296875,99.98602294921875,8.352482795715332,0.8625550270080566,1.3442059755325317,170,2525,49789.39453125,99.57875061035156,35.83293533325195,1.3453583717346191,1.7798118591308594,133,1644,49282.296875,98.56462097167969,52.507415771484375,2.832812547683716,0.7760146856307983,154,1734,49818.6640625,99.63726043701172,95.96261596679688,2.0524227619171143,0.7648051381111145
58,1,125000,1074,10490,245608.86328125,232,2260,48426.1640625,96.85232543945312,4.518481254577637,0.4783461093902588,0.17472326755523682,221,1974,49995.7890625,99.99149322509766,12.338021278381348,0.7763823866844177,1.3356804847717285,217,2432,48799.75,97.5995101928711,3.030132532119751,1.4226099252700806,1.744035243988037,207,1930,49999.27734375,99.99851989746094,4.107619762420654,2.6194300651550293,0.9172264337539673,197,1894,48387.8828125,96.7757339477539,3.879260778427124,1.4819127321243286,0.299157053232193
59,1,125000,1062,10899,247834.94140625,203,2167,49900.1953125,99.80040740966797,88.12380981445312,0.7262392044067383,0.3178025484085083,193,1754,49981.109375,99.96221923828125,1.1350986957550049,0.8689079284667969,1.2521222829818726,232,2599,49991.359375,99.98265075683594,1.4968688488006592,1.541435956954956,1.6954457759857178,221,2102,48193.47265625,96.38695526123047,0.5470755696296692,2.725764751434326,1.2997381687164307,213,2277,49768.8046875,99.53768920898438,93.52796936035156,1.5476675033569336,0.44597670435905457
60,1,125000,811,11283,247216.66796875,181,2793,48701.81640625,97.40361022949219,10.941742897033691,0.16375453770160675,0.06844437122344971,154,1709,49997.1484375,99.9942398071289,18.220884323120117,0.4787713289260864,0.9683514833450317,198,2758,49990.21875,99.98046112060547,6.155473232269287,1.2469335794448853,1.3487268686294556,131,1744,48961.1484375,97.92217254638672,25.93172836303711,1.9371252059936523,0.7978923916816711,147,2279,49566.3359375,99.13262939453125,79.03157043457031,1.0572102069854736,0.24619948863983154
61,1,125000,975,10888,247774.35546875,226,2550,49700.8984375,99.40179443359375,12.709321975708008,0.11049266159534454,0.056773841381073,189,1822,48764.43359375,97.52884674072266,14.823835372924805,0.5924347639083862,0.5865799188613892,168,2183,49356.64453125,98.71331787109375,59.58961486816406,1.1293432712554932,1.2348599433898926,165,1811,49960.6015625,99.92121887207031,8.021608352661133,1.8546663522720337,0.8734437227249146,227,2522,49991.77734375,99.98357391357422,6.1070780754089355,1.0196621417999268,0.6892555952072144
62,1,125000,1065,11360,247794.8671875,252,3115,49989.2265625,99.97846221923828,2.6445062160491943,0.11530714482069016,0.056053195148706436,179,1771,49062.99609375,98.12600708007812,33.35600280761719,0.551916241645813,0.4276423454284668,223,2280,49997.8515625,99.99569702148438,5.276974201202393,0.8654284477233887,1.286055564880371,207,1836,49993.484375,99.9869613647461,6.798460006713867,1.9939918518066406,1.3238255977630615,204,2358,48751.30859375,97.50249481201172,5.207756996154785,1.1802597045898438,0.8189591765403748
63,1,125000,1165,11113,248111.8828125,260,2204,49659.46484375,99.31895446777344,7.088221073150635,0.045081231743097305,0.01938818022608757,231,2007,49228.671875,98.45738220214844,47.51920700073242,0.38552165031433105,0.27718475461006165,218,2506,49234.31640625,98.4686279296875,6.849040985107422,0.44484129548072815,1.1017320156097412,219,2361,49994.140625,99.9884033203125,4.789252281188965,1.5000114440917969,1.1510889530181885,237,2035,49995.2890625,99.99055480957031,7.180656909942627,1.0114507675170898,0.956844687461853
64,1,125000,844,9704,248763.45703125,149,1430,49979.71875,99.95943450927734,1.6595548391342163,0.004484788980334997,0.001997921848669648,177,2080,49536.95703125,99.07382202148438,14.009352684020996,0.3113555312156677,0.06800509989261627,183,2407,49268.625,98.53726959228516,51.22236633300781,0.1415611058473587,1.0662243366241455,193,2412,49985.1171875,99.9700927734375,4.3489484786987305,0.8357943296432495,0.8946695327758789,142,1375,49993.0390625,99.98603820800781,99.99357604980469,0.9296171069145203,0.4900931417942047
65,1,125000,1082,11709,246321.9375,238,2597,49081.27734375,98.16255187988281,4.049352169036865,0.002195158740505576,0.0018179875332862139,208,2029,48440.52734375,96.88109588623047,3.36633563041687,0.7632099390029907,0.042685188353061676,209,2611,49999.30078125,99.99850463867188,3.33689022064209,0.15029460191726685,0.6370959281921387,214,2124,49626.1484375,99.25223541259766,32.196224212646484,1.2488354444503784,1.0333017110824585,213,2348,49174.68359375,98.34944915771484,4.607963562011719,0.8294922113418579,0.6343777179718018
66,1,125000,1084,12357,247881.3359375,214,2514,49993.09765625,99.986083984375,2.3055496215820312,0.008830397389829159,0.01113174669444561,215,2021,49363.90234375,98.72787475585938,60.28786087036133,0.968116283416748,0.06750559061765671,194,2336,48786.57421875,97.57322692871094,11.105252265930176,0.17931795120239258,0.7374570369720459,217,2374,49987.24609375,99.97442626953125,21.91831398010254,1.3026015758514404,1.2141380310058594,244,3112,49750.515625,99.50098419189453,2.851532220840454,1.0167895555496216,1.1445375680923462
67,1,125000,1116,11426,249058.07421875,204,2340,49996.76953125,99.99358367919922,3.8897650241851807,0.00421496294438839,0.005888326093554497,220,2230,49996.0859375,99.99213409423828,2.592226505279541,1.1069785356521606,0.04400043189525604,222,2272,49537.1875,99.07442474365234,76.49457550048828,0.09378160536289215,0.8966870307922363,234,2187,49693.94921875,99.3878402709961,88.93490600585938,1.7951879501342773,1.2438154220581055,236,2397,49834.08203125,99.66812896728516,49.38914108276367,0.8501695990562439,1.0970656871795654
68,1,125000,941,12221,247198.40234375,191,2690,49954.9375,99.90982055664062,86.03069305419922,0.00011868007277371362,0.00015322906256187707,184,2101,48904.34375,97.80867767333984,3.3689517974853516,1.0765461921691895,0.010721179656684399,206,2624,49853.39453125,99.70677947998047,2.5706279277801514,0.02798035927116871,1.0586776733398438,178,2405,48650.25390625,97.30043029785156,10.248052597045898,1.5172295570373535,1.2494741678237915,182,2401,49835.47265625,99.67091369628906,2.2146074771881104,0.3561747372150421,0.5311440825462341
69,1,125000,908,10944,247642.44140625,175,2294,49995.2109375,99.99037170410156,65.39254760742188,0.00018227532564196736,0.00029402991640381515,167,1736,49994.71484375,99.98957824707031,6.304252624511719,0.8703315258026123,0.026814838871359825,198,2414,49267.94140625,98.53590393066406,7.714727878570557,0.04272531345486641,1.2281715869903564,174,2311,49226.8203125,98.45360565185547,4.613897800445557,1.782905101776123,1.4150805473327637,194,2189,49157.75390625,98.31550598144531,23.805484771728516,0.5946385264396667,0.9220900535583496
70,1,125000,1129,11905,249964.01953125,258,2407,49990.796875,99.98157501220703,14.490886688232422,5.534865067602368e-06,8.128889930958394e-06,203,1933,49981.94921875,99.96383666992188,99.95823669433594,0.7698394060134888,0.00885969027876854,231,2728,49999.34765625,99.99874114990234,5.272041320800781,0.022280462086200714,1.189659833908081,190,2212,49995.37890625,99.99069213867188,2.1390540599823,1.5399693250656128,1.2034993171691895,247,2625,49996.546875,99.9930648803711,2.3576278686523438,0.6337440013885498,1.1255077123641968
71,1,125000,878,11014,248362.8046875,180,2637,49213.12890625,98.42634582519531,46.10449981689453,1.360117948934203e-06,2.1135258521098876e-06,176,1670,49931.59765625,99.86320495605469,5.762638092041016,0.5818337202072144,0.005705675575882196,180,2161,49998.81640625,99.99767303466797,45.610538482666016,0.016489319503307343,1.1873900890350342,175,2284,49997.26171875,99.9944839477539,99.99889373779297,1.0530617237091064,1.3257354497909546,167,2262,49222.0,98.44413757324219,5.967086315155029,0.5215476751327515,1.1028591394424438
72,1,125000,1163,11930,249840.609375,261,2867,49876.3515625,99.75274658203125,24.10845947265625,3.1350356266557355e-07,6.799667744417093e-07,208,1673,49985.88671875,99.97177124023438,25.758235931396484,0.6165914535522461,0.002551269717514515,222,2378,49988.35546875,99.97675323486328,16.60896873474121,0.009236236102879047,1.0011889934539795,226,2407,49994.16015625,99.98836517333984,3.0643584728240967,0.8366389870643616,1.1696287393569946,246,2605,49995.85546875,99.99170684814453,5.4936933517456055,0.23455171287059784,0.3751690685749054
73,1,125000,964,10851,247615.51171875,207,2602,49998.46484375,99.99688720703125,13.040155410766602,2.959434652893833e-08,8.3613080903433e-08,181,1486,49135.53515625,98.27107238769531,39.27592849731445,0.8435542583465576,0.0010510863503441215,200,2439,48757.34375,97.51469421386719,14.502415657043457,0.004416481591761112,0.9754171967506409,183,2217,49994.0625,99.98808288574219,7.599640846252441,1.1158851385116577,0.5185224413871765,193,2107,49730.10546875,99.4601058959961,12.493563652038574,0.09384714812040329,0.03635844588279724
74,1,125000,1075,11403,248590.19140625,200,2241,48631.57421875,97.26312255859375,7.424870491027832,7.33005922626262e-09,1.688276718425641e-08,197,1938,49985.64453125,99.97129821777344,3.166583299636841,0.4394901394844055,0.0009951525134965777,219,2341,49992.28515625,99.98454284667969,6.233086109161377,0.004192175809293985,0.7274141311645508,242,2312,49992.7421875,99.98558807373047,3.520517349243164,0.42751288414001465,0.2528739273548126,217,2571,49987.9453125,99.9758529663086,2.4842209815979004,0.022154346108436584,0.015172119252383709
75,1,125000,1062,11126,248864.01953125,204,2189,49696.81640625,99.39372253417969,89.13438415527344,9.34363981741626e-08,2.363646274261555e-07,206,1947,49444.3515625,98.888671875,18.404325485229492,0.16513526439666748,0.0027259388007223606,209,2274,49988.296875,99.97657775878906,99.98225402832031,0.012865650467574596,0.5671603679656982,225,2294,49994.421875,99.98883056640625,6.43294620513916,0.39729779958724976,0.2408144623041153,218,2422,49740.1328125,99.48030090332031,78.57830047607422,0.061113156378269196,0.023434646427631378
76,1,125000,841,11982,249970.703125,193,2530,49993.21484375,99.98638916015625,12.826767921447754,2.673262677888033e-08,7.406926982866935e-08,145,2009,49996.05078125,99.99213409423828,5.4056596755981445,0.07063015550374985,0.0014877358917146921,178,2734,49996.578125,99.99315643310547,6.195616245269775,0.011384154669940472,0.6557866930961609,159,1981,49987.15625,99.97432708740234,8.20484733581543,0.2976699471473694,0.07450532913208008,166,2728,49997.703125,99.99537658691406,5.186103820800781,0.018269658088684082,0.009452223777770996
77,1,125000,777,11908,248831.81640625,194,3012,49988.3359375,99.97666931152344,46.3745002746582,1.3453605354532528e-15,6.53460380763333e-15,130,2104,49214.58984375,98.42916870117188,46.23191833496094,0.0013868985697627068,2.7394726203056052e-06,153,2485,49998.21875,99.99633026123047,4.7786784172058105,0.0003047447535209358,0.5929275155067444,131,1720,49994.9296875,99.98995208740234,6.560685634613037,0.020285194739699364,0.0008858335204422474,169,2587,49635.7421875,99.271484375,4.365016937255859,2.2545784304384142e-05,1.5758309018565342e-05
78,1,125000,841,12290,247912.75390625,167,3043,49399.21875,98.79837036132812,63.66516876220703,5.866732100123784e-10,1.842827446196793e-09,191,2142,49553.03515625,99.10608673095703,44.16861343383789,0.023807119578123093,0.0003089214733336121,166,2651,49995.75,99.99163818359375,9.858511924743652,0.004061617888510227,0.9696468710899353,163,1982,49888.26953125,99.77643585205078,20.649377822875977,0.16632674634456635,0.012454526498913765,154,2472,49076.48046875,98.15299224853516,34.42011642456055,0.0004385851207189262,0.0004869233234785497
79,1,125000,1085,12429,249297.171875,199,2536,49992.6875,99.98528289794922,3.4188640117645264,2.224610854003681e-18,1.1058805911070492e-17,234,2417,49973.58203125,99.947265625,1.2826308012008667,0.0003637302725110203,2.929450033661851e-07,202,2483,49996.87890625,99.99359893798828,2.7268877029418945,6.864260649308562e-05,0.5837597846984863,209,2088,49993.6328125,99.98731994628906,9.35036849975586,0.00478749442845583,7.809701492078602e-05,241,2905,49340.390625,98.68080139160156,58.03245544433594,2.212144067925692e-07,1.800423916620275e-07
80,1,125000,1037,12019,248375.11328125,214,2591,49987.60546875,99.97515869140625,2.655078887939453,2.522392451159705e-12,6.037951822551735e-12,213,2309,49555.390625,99.1108169555664,15.30102825164795,0.001926210941746831,3.227385604986921e-05,237,2541,48883.4140625,97.76689147949219,6.341752529144287,0.001162761589512229,0.9796977043151855,177,1869,49952.30859375,99.90467834472656,46.45664596557617,0.045559704303741455,0.002357266377657652,196,2709,49996.39453125,99.99278259277344,26.851457595825195,0.00011879243538714945,9.786787268240005e-05
