episode,seed,steps,total_clicks,total_wins,total_cost,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476
56,3,125000,957,9375,248438.64453125,192,1820,49851.2890625,99.70252990722656,6.937264919281006,2.5977983474731445,1.1818406581878662,204,1870,49994.08984375,99.98826599121094,99.99539947509766,2.4222257137298584,1.6770412921905518,163,1964,49963.0703125,99.92621612548828,2.0620639324188232,2.5094404220581055,1.1153614521026611,177,1763,49987.2265625,99.97444915771484,2.2300403118133545,2.2908730506896973,1.6421499252319336,221,1958,48642.96875,97.28585815429688,5.737240314483643,2.0715725421905518,0.8981812000274658
57,3,125000,1090,9977,247897.2578125,215,2083,49392.9453125,98.78582763671875,50.17202377319336,2.034302234649658,0.9353678226470947,257,2517,49348.8828125,98.69775390625,3.8830959796905518,1.0057621002197266,1.187187671661377,190,1966,49998.109375,99.99629211425781,99.99947357177734,1.5834276676177979,0.6676309704780579,223,1863,49159.2890625,98.3185806274414,13.326738357543945,1.9365129470825195,1.5399888753890991,205,1548,49998.03125,99.99610900878906,12.873966217041016,1.191701889038086,0.3199498653411865
58,3,125000,764,8724,248827.91796875,165,1720,49988.390625,99.97671508789062,3.1977007389068604,2.2531752586364746,1.0946316719055176,180,2303,49797.14453125,99.59429931640625,94.97686767578125,1.4141801595687866,1.3227629661560059,170,2312,49068.7109375,98.13743591308594,24.16986656188965,1.637631893157959,0.7110296487808228,155,1652,49986.62890625,99.97323608398438,3.6503806114196777,1.9567217826843262,1.5447313785552979,94,737,49987.04296875,99.97408294677734,99.97837829589844,1.3442360162734985,0.32176247239112854
59,3,125000,884,10036,249024.203125,179,1985,49990.11328125,99.98023223876953,5.31033182144165,2.3159992694854736,1.2792024612426758,183,2141,49998.26953125,99.99641418457031,25.859098434448242,1.8930718898773193,1.5210747718811035,165,2263,49944.1640625,99.88831329345703,2.4743335247039795,1.9506821632385254,0.9418517351150513,181,1930,49986.17578125,99.9723129272461,2.7040817737579346,1.9529045820236206,1.4180785417556763,176,1717,49105.48046875,98.21097564697266,8.304465293884277,1.7843527793884277,0.4755101799964905
60,3,125000,845,8826,247264.0625,153,1287,49603.32421875,99.20671081542969,3.6039650440216064,1.9479632377624512,1.0902783870697021,174,2107,49900.453125,99.80094146728516,16.805849075317383,1.6837732791900635,1.4724223613739014,196,2171,49990.5859375,99.98117065429688,49.465084075927734,1.329373836517334,0.567007303237915,177,2000,49253.1953125,98.50636291503906,36.79656219482422,1.45725417137146,1.0806357860565186,145,1261,48516.50390625,97.03302001953125,5.159298419952393,1.2146354913711548,0.367649644613266
61,3,125000,1019,10869,245887.22265625,242,2891,48613.8515625,97.22772216796875,1.0794914960861206,1.8399107456207275,1.0690062046051025,186,1985,49991.85546875,99.98377227783203,99.99134063720703,2.0738654136657715,1.6937412023544312,221,2128,49940.54296875,99.88121032714844,99.55696868896484,1.2282953262329102,0.48127996921539307,190,2237,48901.08203125,97.80220031738281,22.090381622314453,1.2998794317245483,1.0908786058425903,180,1628,48439.890625,96.8797836303711,4.3948893547058105,1.3787412643432617,0.4999152421951294
62,3,125000,982,10047,249900.0234375,219,2465,49978.28125,99.95649719238281,46.443023681640625,1.3093124628067017,0.7780166268348694,171,1459,49967.74609375,99.93547821044922,8.038803100585938,1.8847041130065918,1.6869442462921143,194,1976,49993.734375,99.98751831054688,5.965994834899902,1.1744849681854248,0.3450619876384735,206,1985,49974.59765625,99.94922637939453,1.4228976964950562,1.1586287021636963,0.7753283977508545,192,2162,49985.6640625,99.97137451171875,2.752065420150757,1.537613868713379,0.34935978055000305
63,3,125000,884,9152,249943.1875,193,2489,49992.734375,99.9854507446289,8.31358528137207,1.1136897802352905,0.295490026473999,171,1960,49986.59765625,99.97315979003906,2.0110726356506348,1.9771695137023926,1.6025819778442383,176,1656,49991.75390625,99.98353576660156,2.3128256797790527,1.4046387672424316,0.2692226767539978,191,1781,49986.8046875,99.97355651855469,2.1012351512908936,0.8315984010696411,0.7948573231697083,153,1266,49985.296875,99.97059631347656,99.9722671508789,1.5566028356552124,0.32323697209358215
64,3,125000,943,10007,249936.7109375,213,2171,49998.3359375,99.99671936035156,99.99958038330078,0.3882570266723633,0.059787943959236145,147,1513,49996.1796875,99.9924087524414,99.9980239868164,1.785522699356079,1.3422348499298096,196,2047,49990.26171875,99.9804916381836,31.278512954711914,0.9129570126533508,0.12066202610731125,216,2376,49995.9375,99.99186706542969,8.605111122131348,0.438295841217041,0.47914981842041016,171,1900,49955.99609375,99.9120101928711,99.75613403320312,1.1234264373779297,0.12320003658533096
65,3,125000,990,11424,247468.328125,209,2474,48581.02734375,97.16207885742188,2.928173542022705,0.9050208330154419,0.10248883068561554,165,2017,48988.78515625,97.97752380371094,24.45950698852539,1.955994963645935,1.4754276275634766,206,1982,49990.078125,99.9801254272461,2.3010635375976562,1.3487920761108398,0.21352946758270264,178,2169,49915.96875,99.83192443847656,22.02854347229004,0.3562033772468567,0.6072127223014832,232,2782,49992.46875,99.98494720458984,35.84349822998047,1.0828604698181152,0.18303453922271729
66,3,125000,804,10714,249918.37109375,114,1903,49954.703125,99.90945434570312,99.74186706542969,0.9007759690284729,0.06767044961452484,190,2244,49992.00390625,99.98381805419922,19.853334426879883,1.7268203496932983,1.3295519351959229,132,1536,49979.53515625,99.95903015136719,2.8203043937683105,1.2762383222579956,0.15238335728645325,200,2577,49996.10546875,99.99221801757812,8.145746231079102,0.17580942809581757,0.5247016549110413,168,2454,49996.0234375,99.99205780029297,11.955674171447754,0.9555906057357788,0.085331991314888
67,3,125000,916,11061,248160.44140625,168,2108,49961.5234375,99.92305755615234,1.583225965499878,1.0917210578918457,0.13829147815704346,161,2028,48927.5078125,97.85504150390625,23.733192443847656,1.5191223621368408,1.1325795650482178,171,2038,49985.84765625,99.97163391113281,2.969557285308838,1.0770070552825928,0.24353493750095367,212,2537,49979.25,99.95851135253906,2.3277933597564697,0.20371145009994507,0.9022035002708435,204,2350,49306.3125,98.61260986328125,12.98513126373291,0.9983007311820984,0.12009760737419128
68,3,125000,1102,11174,247216.69921875,173,1349,48981.48046875,97.96295928955078,24.35235023498535,1.013413429260254,0.07452265918254852,208,2350,49132.8046875,98.26567077636719,2.6872687339782715,0.8344089984893799,0.6643332839012146,225,2245,49820.671875,99.6413803100586,2.9803178310394287,0.6197808384895325,0.11271534860134125,270,2605,49526.67578125,99.05339813232422,3.383132219314575,0.058326538652181625,0.965730607509613,226,2625,49755.06640625,99.51020812988281,92.76551818847656,0.8014731407165527,0.021937839686870575
69,3,125000,971,10886,248028.87890625,190,1630,49990.91015625,99.98184204101562,57.19740295410156,0.7143937349319458,0.09702698141336441,213,2444,48622.12109375,97.2442855834961,6.45297908782959,0.2436176836490631,0.5689123272895813,147,1803,49617.453125,99.2349624633789,17.312469482421875,0.6744665503501892,0.06917884200811386,211,2310,49802.96875,99.60592651367188,7.217754364013672,0.04922284930944443,0.9193762540817261,210,2699,49995.42578125,99.99080657958984,6.639194488525391,0.9565457105636597,0.0265185609459877
70,3,125000,1139,11503,249931.44140625,190,1999,49996.56640625,99.99308013916016,18.13506317138672,0.28739291429519653,0.04899953678250313,258,2458,49969.6015625,99.93921661376953,1.713424563407898,0.3658159077167511,0.5670754909515381,227,2214,49977.11328125,99.95431518554688,3.086148977279663,1.0218333005905151,0.092397041618824,226,2055,49991.2578125,99.98249053955078,3.8928675651550293,0.12129466235637665,0.9776624441146851,238,2777,49996.90234375,99.9937973022461,13.1561918258667,0.6371254920959473,0.10491092503070831
71,3,125000,1013,11963,249505.109375,213,2305,49604.390625,99.2088851928711,15.731119155883789,0.007493751589208841,0.0015197970205917954,210,2441,49978.74609375,99.9575424194336,4.7072529792785645,0.041613612323999405,0.06074422597885132,194,2777,49990.4921875,99.98094177246094,6.0184831619262695,0.46445897221565247,0.013505681417882442,181,2005,49931.7734375,99.86366271972656,99.41751098632812,0.005023540463298559,0.6945329308509827,215,2435,49999.70703125,99.99945831298828,9.854362487792969,0.24602721631526947,0.021151743829250336
72,3,125000,987,11136,249198.71484375,182,2208,49994.1953125,99.98848724365234,5.321356773376465,0.0032850224524736404,0.0021794233471155167,196,2158,49587.69140625,99.1754150390625,2.884528636932373,0.085560142993927,0.07826393097639084,203,2267,49624.7734375,99.24957275390625,83.84728240966797,0.38113388419151306,0.05748472735285759,184,1976,49997.1171875,99.99429321289062,6.738128185272217,0.008011373691260815,0.6162714958190918,222,2527,49994.9375,99.98992919921875,3.3640170097351074,0.16535310447216034,0.03428109362721443
73,3,125000,854,11602,248706.2421875,189,2518,49996.921875,99.99380493164062,14.231258392333984,0.015415510162711143,0.009054157882928848,191,2425,48894.05078125,97.78815460205078,21.666778564453125,0.4636377990245819,0.2812700867652893,148,2246,49842.8203125,99.6856689453125,11.693451881408691,0.3100261688232422,0.11214517802000046,155,1924,49991.80078125,99.98355865478516,28.016185760498047,0.040785081684589386,0.5579149127006531,171,2489,49980.6484375,99.96121215820312,49.86475372314453,0.21003948152065277,0.09393865615129471
74,3,125000,1070,11457,245833.4375,219,2235,48770.89453125,97.54190063476562,15.124978065490723,0.0035792135167866945,0.0024759029038250446,213,2426,48536.09765625,97.07215118408203,5.708602428436279,0.725436806678772,0.29877617955207825,201,2085,49073.87890625,98.1478271484375,10.87218952178955,0.08973744511604309,0.07162489742040634,218,2260,49483.8125,98.96748352050781,2.2663633823394775,0.023147031664848328,0.4353843331336975,219,2451,49968.75390625,99.93756103515625,1.424831748008728,0.1784011572599411,0.09371387958526611
75,3,125000,1006,11613,249507.2578125,203,2705,49984.38671875,99.9687728881836,3.3658409118652344,0.0006595951854251325,0.00037084578070789576,186,1986,49993.54296875,99.98712158203125,99.99449920654297,0.5578052401542664,0.6233619451522827,195,2224,49991.51953125,99.98303985595703,85.68543243408203,0.034765757620334625,0.04002860561013222,219,2149,49985.76953125,99.97150421142578,3.182528257369995,0.005629360675811768,0.2630634605884552,203,2549,49552.0390625,99.10401916503906,44.613075256347656,0.15726058185100555,0.08328819274902344
76,3,125000,1076,11823,249412.77734375,218,2660,49998.93359375,99.997802734375,10.572428703308105,0.0008365862304344773,0.000632357900030911,198,2014,49999.0625,99.99818420410156,27.619754791259766,1.1397900581359863,0.8347684144973755,208,2688,49430.27734375,98.86051177978516,4.149112224578857,0.07158756256103516,0.04667956009507179,229,2230,49987.44140625,99.97503662109375,6.1498003005981445,0.012054392136633396,0.3408029079437256,223,2231,49997.0625,99.9942855834961,11.654125213623047,0.2987993359565735,0.05484689772129059
77,3,125000,956,12351,248723.99609375,201,2840,49993.83203125,99.98764038085938,2.1143991947174072,6.005890463711694e-05,5.878344381926581e-05,175,2345,49443.01953125,98.88607025146484,13.098310470581055,0.42057114839553833,0.18477728962898254,213,2717,49306.4609375,98.61288452148438,54.79227828979492,0.029648277908563614,0.01597164385020733,167,1874,49994.5546875,99.9891128540039,99.99601745605469,0.005828352645039558,0.5231989622116089,200,2575,49986.12890625,99.97228240966797,2.236515522003174,0.05352706089615822,0.023023564368486404
78,3,125000,894,10925,248547.78515625,180,2238,49532.625,99.06526184082031,2.0817201137542725,1.0729182875479637e-08,1.3228888207095224e-08,169,1902,49995.01171875,99.99006652832031,3.013481855392456,0.16505157947540283,0.009404093958437443,186,2440,49993.453125,99.98686218261719,3.631767749786377,0.001941357972100377,0.001463180873543024,171,2243,49030.00390625,98.06002807617188,30.833234786987305,0.00035053372266702354,0.5652629733085632,188,2102,49996.69140625,99.99349212646484,17.363502502441406,0.0014797281473875046,0.0007251573260873556
79,3,125000,888,12260,248318.82421875,195,2458,49976.38671875,99.95270538330078,1.7207587957382202,2.650332930898003e-07,3.254450291478861e-07,175,2388,49426.94921875,98.85397338867188,23.097017288208008,0.8881732821464539,0.01577734388411045,191,2670,48932.76953125,97.8655014038086,11.618894577026367,0.0037596754264086485,0.006010253448039293,164,2093,49996.3984375,99.99279022216797,99.99819946289062,0.003675740445032716,0.2405209094285965,163,2651,49986.3203125,99.97276306152344,4.1255927085876465,0.0019098685588687658,0.0017504353309050202
80,3,125000,931,11051,249231.71484375,195,2208,49453.06640625,98.90616607666016,10.521760940551758,7.166160893856688e-12,9.121981815740643e-12,168,1813,49817.69921875,99.6353988647461,95.92207336425781,0.8169325590133667,0.001286401180550456,186,2496,49987.96875,99.97591400146484,4.082972526550293,0.00015608534158673137,0.0011994348606094718,190,2048,49985.46484375,99.97099304199219,3.440694570541382,9.457797568757087e-05,0.0025775625836104155,192,2486,49987.515625,99.97505187988281,1.9944796562194824,8.391127266804688e-06,5.985534244246082e-06
