episode,seed,steps,total_clicks,total_wins,total_cost,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476
56,4,125000,946,9810,245264.5703125,205,2249,49192.6171875,98.38526153564453,44.254703521728516,1.1632193326950073,1.5870256423950195,179,1874,49082.16796875,98.16439056396484,2.252260208129883,1.048638105392456,0.24037325382232666,152,1424,49939.15625,99.87833404541016,21.339754104614258,2.0771892070770264,0.960464358329773,208,2362,48341.921875,96.6838150024414,1.5203680992126465,1.7203688621520996,1.2620813846588135,202,1901,48708.70703125,97.4173583984375,6.628205299377441,1.6926608085632324,0.4529324173927307
57,4,125000,1118,10753,245967.546875,247,2539,49097.01171875,98.19398498535156,36.06916427612305,1.572021245956421,1.7568213939666748,233,1899,48570.76171875,97.14147186279297,2.0740180015563965,1.502049446105957,0.34855425357818604,189,2049,48916.265625,97.8324966430664,23.022565841674805,2.4681577682495117,1.000417947769165,253,2122,49450.51171875,98.90107727050781,2.651463747024536,2.9073891639709473,1.410759449005127,196,2144,49932.99609375,99.86601257324219,3.5893094539642334,2.4514689445495605,0.5659868717193604
58,4,125000,853,10286,246665.2421875,208,2860,49988.7734375,99.97760772705078,47.74641418457031,0.8236535787582397,1.7130247354507446,176,2210,49155.953125,98.31187438964844,14.754467010498047,0.695215106010437,0.07808773219585419,185,1877,49999.33984375,99.99859619140625,10.315269470214844,2.3073184490203857,0.9027827978134155,169,2158,48834.7421875,97.66963195800781,18.311264038085938,2.3015613555908203,1.150904655456543,115,1181,48686.43359375,97.37281799316406,4.406165599822998,1.800243616104126,0.2860214412212372
59,4,125000,1042,11839,249934.609375,229,2755,49990.09375,99.9802017211914,2.285518169403076,0.6218861937522888,1.7076311111450195,221,2630,49991.625,99.9831771850586,3.088578224182129,0.8252034187316895,0.10736273229122162,201,2420,49984.25,99.96863555908203,2.6763882637023926,2.1679530143737793,1.0164854526519775,190,2011,49994.890625,99.98979187011719,45.11076736450195,2.5123934745788574,1.1515469551086426,201,2023,49973.75,99.94746398925781,38.97344970703125,1.9654264450073242,0.32905617356300354
60,4,125000,1158,11502,248986.640625,244,2598,49208.0234375,98.41593933105469,29.31093978881836,0.5709867477416992,1.7401437759399414,254,2374,49795.28125,99.59054565429688,32.650238037109375,0.8981386423110962,0.21073417365550995,218,2120,49996.8828125,99.99378967285156,63.66579818725586,2.2253689765930176,1.0487655401229858,206,2259,49988.8203125,99.97765350341797,99.98383331298828,2.623392105102539,1.1390125751495361,236,2151,49997.6328125,99.9952163696289,6.027032375335693,1.8757457733154297,0.3173624277114868
61,4,125000,859,9654,245348.203125,180,2012,48608.50390625,97.21699523925781,4.03397798538208,0.39236822724342346,1.6152381896972656,193,2127,48684.56640625,97.36910247802734,2.6665499210357666,0.5850379467010498,0.19913560152053833,161,2222,49928.234375,99.85643005371094,15.668011665344238,2.016810417175293,1.0065526962280273,183,1822,49548.76953125,99.09747314453125,2.356706142425537,2.4981296062469482,0.9898990392684937,142,1471,48578.12890625,97.15624237060547,2.3336706161499023,1.6027185916900635,0.16699525713920593
62,4,125000,1142,10825,247649.37890625,247,2390,49999.9296875,99.99982452392578,11.561665534973145,0.35964688658714294,1.5287916660308838,236,2313,49997.453125,99.99495697021484,10.5094575881958,0.5776757001876831,0.30341172218322754,254,2130,49740.88671875,99.48175811767578,4.985674858093262,2.0194506645202637,0.9196165800094604,216,2319,49117.35546875,98.23479461669922,26.747299194335938,2.480081796646118,0.955025315284729,189,1673,48793.75390625,97.58755493164062,3.4844143390655518,2.26884126663208,0.14303521811962128
63,4,125000,742,10145,248299.0,198,3173,49774.41796875,99.54888916015625,20.355804443359375,0.286019891500473,1.3929061889648438,162,1841,49801.51171875,99.60306549072266,95.18588256835938,0.49701112508773804,0.39725461602211,122,1592,49057.1640625,98.11429595947266,6.358944416046143,1.9160242080688477,1.006780743598938,121,1848,49998.57421875,99.99713897705078,99.99967193603516,2.194216728210449,0.6973671913146973,139,1691,49667.33203125,99.33464813232422,2.6354639530181885,2.040860176086426,0.07346892356872559
64,4,125000,936,10533,248881.62890625,192,2832,49997.0,99.99396514892578,2.5706851482391357,0.3331540524959564,1.0479485988616943,202,2021,49155.66796875,98.31134033203125,4.763101577758789,0.5906959772109985,0.10857651382684708,197,2210,49998.41015625,99.9967041015625,1.4844220876693726,1.5689820051193237,0.9226309061050415,183,1691,49983.8125,99.96761322021484,99.9664535522461,1.488905906677246,0.5296505093574524,162,1779,49746.73828125,99.49356079101562,0.10169702023267746,1.4099241495132446,0.016887662932276726
65,4,125000,813,11129,248412.515625,184,2811,49971.75,99.94342041015625,1.7354507446289062,0.8448118567466736,0.8810684084892273,170,2061,49993.44921875,99.9869384765625,2.3463730812072754,0.290097177028656,0.03785480186343193,149,1936,49998.203125,99.99651336669922,99.9995346069336,1.6796271800994873,1.127192735671997,152,2617,49992.1796875,99.98429870605469,17.385465621948242,0.9868309497833252,0.8243938088417053,158,1704,48456.93359375,96.9139633178711,5.095076560974121,1.8633755445480347,0.07259496301412582
66,4,125000,937,10560,248118.09765625,216,2898,49998.72265625,99.99745178222656,99.99972534179688,0.5951168537139893,0.4657061696052551,177,2089,48497.828125,96.99565124511719,3.290264129638672,0.04277423024177551,0.01048861164599657,201,1809,49633.28515625,99.26647186279297,84.50719451904297,1.650575876235962,1.168591856956482,185,2197,49993.8359375,99.9875259399414,5.285675048828125,0.48849207162857056,0.7581529021263123,158,1567,49994.42578125,99.98883819580078,5.274374008178711,1.6638121604919434,0.10971508175134659
67,4,125000,1052,11564,249548.96875,220,2849,49997.203125,99.99434661865234,27.042388916015625,0.5147106647491455,0.37043139338493347,186,2136,49998.0546875,99.99609375,43.660797119140625,0.04213472083210945,0.01625373773276806,206,1961,49980.91015625,99.9617919921875,34.6506233215332,1.423851490020752,1.191840648651123,237,2548,49574.60546875,99.14923095703125,79.73928833007812,0.44423553347587585,0.5558897256851196,203,2070,49998.1953125,99.99647521972656,2.608309030532837,1.3267688751220703,0.18633361160755157
68,4,125000,945,10260,247722.2734375,183,2230,49995.09375,99.99015045166016,3.2696118354797363,0.3698112964630127,0.13152822852134705,204,2199,49298.796875,98.59761047363281,22.147005081176758,0.023846479132771492,0.000566998787689954,171,1679,49983.1171875,99.96621704101562,3.9726061820983887,0.6288197040557861,0.8616909980773926,218,2588,49479.50390625,98.95906066894531,2.200448513031006,0.06390094012022018,0.17615240812301636,169,1564,48965.76171875,97.9314193725586,26.24445343017578,1.0498427152633667,0.08832997828722
69,4,125000,1097,11136,246478.3984375,235,2750,48560.9609375,97.12190246582031,7.507297515869141,0.13928334414958954,0.16162575781345367,224,2117,49544.26953125,99.0885009765625,77.11544799804688,0.47117936611175537,0.0014784964732825756,220,2140,49996.30859375,99.99256896972656,10.477018356323242,0.6190305948257446,1.1498112678527832,217,2189,49967.375,99.93482208251953,2.2608883380889893,0.12048259377479553,0.43552255630493164,201,1940,48409.484375,96.8189926147461,4.230143070220947,1.5444060564041138,0.11852874606847763
70,4,125000,773,10059,247982.30859375,176,2867,49719.30859375,99.43870544433594,31.6276912689209,0.05162671208381653,0.1394287645816803,166,2115,49971.5078125,99.94303131103516,1.7465546131134033,0.6095103621482849,0.002901726169511676,134,1389,49978.58203125,99.95716857910156,1.5433255434036255,0.6284098625183105,1.1006758213043213,175,2350,49549.2734375,99.09854888916016,16.21367645263672,0.27017727494239807,0.4810084104537964,122,1338,48763.63671875,97.5272445678711,14.787293434143066,1.5002583265304565,0.10946667939424515
71,4,125000,879,10674,249867.63671875,223,3374,49995.08984375,99.99016571044922,3.2346129417419434,0.009779087267816067,0.01721484400331974,153,1633,49966.421875,99.93286895751953,1.114174723625183,0.11264001578092575,0.0012041747104376554,178,2098,49993.95703125,99.98788452148438,2.989287853240967,0.4524443745613098,1.0813779830932617,203,2477,49979.19921875,99.95838165283203,3.4138870239257812,0.38499221205711365,0.17872044444084167,122,1092,49932.96875,99.86591339111328,99.4364013671875,1.3091788291931152,0.011530503630638123
72,4,125000,822,9452,248880.53125,183,2791,49002.60546875,98.0052261352539,4.945835113525391,0.010791441425681114,0.007757015526294708,143,1319,49930.65234375,99.86129760742188,1.0192996263504028,0.003775049699470401,0.001908796955831349,135,1445,49957.4765625,99.91492462158203,1.2561511993408203,0.17335467040538788,0.913224458694458,216,2510,49997.41796875,99.99486541748047,18.650121688842773,0.7925617098808289,0.2634209394454956,145,1387,49992.37890625,99.98480987548828,99.99241638183594,0.658968448638916,0.010657496750354767
73,4,125000,823,10595,249948.30078125,201,3299,49988.1328125,99.97625732421875,3.816338539123535,0.005266551859676838,0.0017320204060524702,141,1335,49981.37890625,99.96270751953125,6.149641513824463,0.0007758914143778384,0.0006154183065518737,149,1655,49990.91015625,99.98179626464844,5.366231918334961,0.05417785421013832,0.5358720421791077,206,2905,49995.84765625,99.9917221069336,7.287869453430176,1.006995677947998,0.25338509678840637,126,1401,49992.03125,99.98411560058594,9.705223083496094,0.48776596784591675,0.012621086090803146
74,4,125000,831,10658,248290.0546875,178,2728,49992.28125,99.98448944091797,5.0852370262146,0.0014471380272880197,0.0004361803294159472,140,1394,49991.70703125,99.98339080810547,2.8702733516693115,0.00030911972862668335,0.0001142260298365727,160,1680,49986.703125,99.97347259521484,3.8532705307006836,0.03811774030327797,0.455748051404953,151,2316,48895.38671875,97.79077911376953,21.745670318603516,1.0043731927871704,0.32616978883743286,202,2540,49423.9765625,98.8480224609375,24.38787269592285,0.24964210391044617,0.01187692116945982
75,4,125000,1153,11451,247584.37890625,259,2827,49991.984375,99.98387145996094,4.585638999938965,4.470052772376221e-06,2.315262008778518e-06,193,1587,48796.3203125,97.59261322021484,12.940707206726074,8.287286163977114e-07,2.301386672343142e-07,221,1965,49997.75,99.99554443359375,8.8698148727417,0.008872108533978462,0.8092466592788696,235,2409,49997.6015625,99.9952621459961,9.465654373168945,0.8430807590484619,0.15231086313724518,245,2663,48800.72265625,97.60132598876953,6.208865642547607,0.016447944566607475,0.0006722869002260268
76,4,125000,1008,10902,248819.29296875,234,2948,49986.5,99.97296142578125,3.209343194961548,5.850232992088422e-05,3.0198290914995596e-05,179,1564,49990.84375,99.9817123413086,4.430093288421631,0.00010524250683374703,2.8309379558777437e-05,198,1624,48848.4140625,97.69679260253906,10.415908813476562,0.05467701703310013,0.9534340500831604,218,2725,49995.03515625,99.99008178710938,56.27384948730469,1.07484769821167,0.24951821565628052,179,2041,49998.5,99.99697875976562,3.270275592803955,0.03762783110141754,0.014133586548268795
77,4,125000,906,10403,249085.84375,189,2579,49998.19921875,99.99642944335938,12.287881851196289,5.288573447614908e-06,2.778609996312298e-06,164,1645,49982.7421875,99.96556854248047,7.637427806854248,1.632616294955369e-05,4.805889602721436e-06,194,1639,49988.45703125,99.9770278930664,1.3898820877075195,0.04631293937563896,1.0407556295394897,193,2295,49979.9296875,99.95987701416016,4.979549884796143,1.1831752061843872,0.15360146760940552,166,2245,49136.515625,98.27303314208984,34.711524963378906,0.012630130164325237,0.009942570701241493
78,4,125000,1137,11562,248006.96484375,206,2673,48699.16015625,97.39830780029297,3.11435604095459,1.9326621725213045e-07,1.0983004017361964e-07,205,1814,49339.77734375,98.67955780029297,12.70520305633545,1.3641883924719878e-06,3.860586161863466e-07,228,1998,49993.60546875,99.98725128173828,46.37668991088867,0.019175950437784195,0.7577011585235596,262,2576,49987.6875,99.97537994384766,4.1144700050354,1.0237516164779663,0.18492808938026428,236,2501,49986.734375,99.97358703613281,3.4664173126220703,0.005575727671384811,0.0075432006269693375
79,4,125000,1131,11205,249312.61328125,250,2487,49370.84765625,98.74162292480469,7.3227739334106445,5.12338147018454e-07,2.75881234301778e-07,214,2075,49989.03125,99.97807312011719,2.4100282192230225,1.3149848200555425e-05,4.2311480683565605e-06,214,1988,49976.14453125,99.9521713256836,1.1978222131729126,0.029554564505815506,0.7520122528076172,206,2310,49992.96484375,99.98597717285156,5.6324992179870605,1.1441868543624878,0.5456966161727905,247,2345,49983.625,99.96736907958984,1.6796711683273315,0.006294461898505688,0.003984898328781128
80,4,125000,906,11110,249704.20703125,215,3308,49998.1171875,99.9962387084961,6.991745471954346,3.203232346038476e-09,2.0617643148312936e-09,186,1571,49996.3203125,99.99260711669922,18.185651779174805,2.766249451724434e-07,9.298474878960405e-08,156,1525,49720.34375,99.44074249267578,28.885398864746094,0.009083208627998829,0.23502904176712036,150,2281,49993.609375,99.98712158203125,99.9945068359375,0.9512829780578613,0.2536125183105469,199,2425,49995.81640625,99.99174499511719,9.408492088317871,0.0006738919182680547,0.00042144424514845014
